bin,promised,realized,true_cut,t,setting,seed,p,K
2,0.254021,0.245566,0.301101,1,camera=0.3,13,1,3
3,0.297401,0.278788,0.349593,1,camera=0.3,13,1,3
4,0.351532,0.298239,0.403953,1,camera=0.3,13,1,3
0,0.117099,0.144063,0.146957,10,camera=0.3,13,1,3
1,0.199394,0.23559,0.236972,10,camera=0.3,13,1,3
2,0.254021,0.310323,0.301101,10,camera=0.3,13,1,3
3,0.297401,0.356309,0.349593,10,camera=0.3,13,1,3
4,0.351532,0.374716,0.403953,10,camera=0.3,13,1,3
0,0.0934637,0.0678381,0.153334,1,camera=0.3,14,0.1,3
1,0.184713,0.151193,0.223199,1,camera=0.3,14,0.1,3
2,0.25744,0.234658,0.281279,1,camera=0.3,14,0.1,3
3,0.306885,0.278973,0.342147,1,camera=0.3,14,0.1,3
4,0.368776,0.315275,0.399703,1,camera=0.3,14,0.1,3
0,0.0934637,0.129818,0.153334,10,camera=0.3,14,0.1,3
1,0.184713,0.194575,0.223199,10,camera=0.3,14,0.1,3
2,0.25744,0.253438,0.281279,10,camera=0.3,14,0.1,3
3,0.306885,0.285955,0.342147,10,camera=0.3,14,0.1,3
4,0.368776,0.315724,0.399703,10,camera=0.3,14,0.1,3
0,0.0975855,0.0726623,0.156681,1,camera=0.3,14,0.25,3
1,0.187042,0.153313,0.225701,1,camera=0.3,14,0.25,3
2,0.249976,0.228662,0.270615,1,camera=0.3,14,0.25,3
3,0.306477,0.279031,0.337565,1,camera=0.3,14,0.25,3
4,0.37521,0.311242,0.397875,1,camera=0.3,14,0.25,3
0,0.0975855,0.142421,0.156681,10,camera=0.3,14,0.25,3
1,0.187042,0.199398,0.225701,10,camera=0.3,14,0.25,3
2,0.249976,0.237762,0.270615,10,camera=0.3,14,0.25,3
3,0.306477,0.266931,0.337565,10,camera=0.3,14,0.25,3
4,0.37521,0.28851,0.397875,10,camera=0.3,14,0.25,3
0,0.095126,0.0702224,0.150733,1,camera=0.3,14,0.5,3
1,0.187746,0.154589,0.228044,1,camera=0.3,14,0.5,3
2,0.254897,0.23722,0.286162,1,camera=0.3,14,0.5,3
3,0.309023,0.282141,0.337811,1,camera=0.3,14,0.5,3
4,0.375901,0.312351,0.390739,1,camera=0.3,14,0.5,3
0,0.095126,0.158245,0.150733,10,camera=0.3,14,0.5,3
1,0.187746,0.208847,0.228044,10,camera=0.3,14,0.5,3
2,0.254897,0.239966,0.286162,10,camera=0.3,14,0.5,3
3,0.309023,0.247015,0.337811,10,camera=0.3,14,0.5,3
4,0.375901,0.267189,0.390739,10,camera=0.3,14,0.5,3
0,0.0936719,0.0671676,0.147736,1,camera=0.3,14,1,3
1,0.184771,0.15283,0.22714,1,camera=0.3,14,1,3
2,0.252332,0.23418,0.286019,1,camera=0.3,14,1,3
3,0.307622,0.279414,0.335756,1,camera=0.3,14,1,3
4,0.374013,0.311109,0.388769,1,camera=0.3,14,1,3
0,0.0936719,0.128939,0.147736,10,camera=0.3,14,1,3
1,0.184771,0.192984,0.22714,10,camera=0.3,14,1,3
2,0.252332,0.291552,0.286019,10,camera=0.3,14,1,3
3,0.307622,0.342876,0.335756,10,camera=0.3,14,1,3
4,0.374013,0.365526,0.388769,10,camera=0.3,14,1,3
0,0.156896,0.138589,0.167037,1,camera=0.3,15,0.1,3
1,0.243833,0.22268,0.240232,1,camera=0.3,15,0.1,3
2,0.307821,0.290038,0.282356,1,camera=0.3,15,0.1,3
3,0.359756,0.336271,0.350123,1,camera=0.3,15,0.1,3
4,0.415631,0.353717,0.393635,1,camera=0.3,15,0.1,3
0,0.156896,0.133592,0.167037,10,camera=0.3,15,0.1,3
1,0.243833,0.211673,0.240232,10,camera=0.3,15,0.1,3
2,0.307821,0.259593,0.282356,10,camera=0.3,15,0.1,3
3,0.359756,0.292867,0.350123,10,camera=0.3,15,0.1,3
4,0.415631,0.295091,0.393635,10,camera=0.3,15,0.1,3
0,0.150969,0.134988,0.154269,1,camera=0.3,15,0.25,3
1,0.244769,0.229332,0.248645,1,camera=0.3,15,0.25,3
2,0.310249,0.296201,0.295301,1,camera=0.3,15,0.25,3
3,0.362197,0.339834,0.360868,1,camera=0.3,15,0.25,3
4,0.417515,0.359581,0.38768,1,camera=0.3,15,0.25,3
0,0.150969,0.1266,0.154269,10,camera=0.3,15,0.25,3
1,0.244769,0.20822,0.248645,10,camera=0.3,15,0.25,3
2,0.310249,0.250474,0.295301,10,camera=0.3,15,0.25,3
3,0.362197,0.277537,0.360868,10,camera=0.3,15,0.25,3
4,0.417515,0.282675,0.38768,10,camera=0.3,15,0.25,3
0,0.14803,0.133123,0.153488,1,camera=0.3,15,0.5,3
1,0.243522,0.225827,0.245048,1,camera=0.3,15,0.5,3
2,0.307719,0.295139,0.293625,1,camera=0.3,15,0.5,3
3,0.360188,0.339581,0.357955,1,camera=0.3,15,0.5,3
4,0.417851,0.363806,0.387345,1,camera=0.3,15,0.5,3
0,0.14803,0.131455,0.153488,10,camera=0.3,15,0.5,3
1,0.243522,0.205591,0.245048,10,camera=0.3,15,0.5,3
2,0.307719,0.24076,0.293625,10,camera=0.3,15,0.5,3
3,0.360188,0.266082,0.357955,10,camera=0.3,15,0.5,3
4,0.417851,0.267387,0.387345,10,camera=0.3,15,0.5,3
0,0.147714,0.133316,0.150677,1,camera=0.3,15,1,3
1,0.244273,0.227056,0.243891,1,camera=0.3,15,1,3
2,0.307855,0.297023,0.295905,1,camera=0.3,15,1,3
3,0.360526,0.339599,0.351324,1,camera=0.3,15,1,3
4,0.418739,0.364387,0.390933,1,camera=0.3,15,1,3
0,0.147714,0.137779,0.150677,10,camera=0.3,15,1,3
1,0.244273,0.240615,0.243891,10,camera=0.3,15,1,3
2,0.307855,0.312763,0.295905,10,camera=0.3,15,1,3
3,0.360526,0.356777,0.351324,10,camera=0.3,15,1,3
4,0.418739,0.375105,0.390933,10,camera=0.3,15,1,3
0,0.122452,0.108001,0.136518,1,camera=0.3,16,0.1,3
1,0.243078,0.221242,0.225945,1,camera=0.3,16,0.1,3
2,0.306134,0.291713,0.306439,1,camera=0.3,16,0.1,3
3,0.348027,0.322795,0.362962,1,camera=0.3,16,0.1,3
4,0.405953,0.339896,0.371202,1,camera=0.3,16,0.1,3
0,0.122452,0.0984355,0.136518,10,camera=0.3,16,0.1,3
1,0.243078,0.198431,0.225945,10,camera=0.3,16,0.1,3
2,0.306134,0.255343,0.306439,10,camera=0.3,16,0.1,3
3,0.348027,0.285056,0.362962,10,camera=0.3,16,0.1,3
4,0.405953,0.296746,0.371202,10,camera=0.3,16,0.1,3
0,0.122644,0.108328,0.142558,1,camera=0.3,16,0.25,3
1,0.232708,0.215909,0.232239,1,camera=0.3,16,0.25,3
2,0.29807,0.287171,0.297439,1,camera=0.3,16,0.25,3
3,0.342899,0.319721,0.336496,1,camera=0.3,16,0.25,3
4,0.402345,0.336609,0.374108,1,camera=0.3,16,0.25,3
0,0.122644,0.10049,0.142558,10,camera=0.3,16,0.25,3
1,0.232708,0.194513,0.232239,10,camera=0.3,16,0.25,3
2,0.29807,0.235974,0.297439,10,camera=0.3,16,0.25,3
3,0.342899,0.257643,0.336496,10,camera=0.3,16,0.25,3
4,0.402345,0.273831,0.374108,10,camera=0.3,16,0.25,3
0,0.127199,0.115016,0.148839,1,camera=0.3,16,0.5,3
1,0.231347,0.215904,0.229134,1,camera=0.3,16,0.5,3
2,0.294581,0.280918,0.289925,1,camera=0.3,16,0.5,3
3,0.340656,0.317026,0.325071,1,camera=0.3,16,0.5,3
4,0.399543,0.336473,0.378708,1,camera=0.3,16,0.5,3
0,0.127199,0.109466,0.148839,10,camera=0.3,16,0.5,3
1,0.231347,0.191417,0.229134,10,camera=0.3,16,0.5,3
2,0.294581,0.224774,0.289925,10,camera=0.3,16,0.5,3
3,0.340656,0.247176,0.325071,10,camera=0.3,16,0.5,3
4,0.399543,0.259496,0.378708,10,camera=0.3,16,0.5,3
0,0.126898,0.115645,0.145809,1,camera=0.3,16,1,3
1,0.229207,0.213456,0.227978,1,camera=0.3,16,1,3
2,0.293161,0.278957,0.288256,1,camera=0.3,16,1,3
3,0.341061,0.318037,0.331829,1,camera=0.3,16,1,3
4,0.399939,0.337281,0.381626,1,camera=0.3,16,1,3
0,0.126898,0.114267,0.145809,10,camera=0.3,16,1,3
1,0.229207,0.219106,0.227978,10,camera=0.3,16,1,3
2,0.293161,0.295222,0.288256,10,camera=0.3,16,1,3
3,0.341061,0.332959,0.331829,10,camera=0.3,16,1,3
4,0.399939,0.345398,0.381626,10,camera=0.3,16,1,3
0,0.153043,0.135479,0.138665,1,camera=0.3,17,0.1,3
1,0.258818,0.230174,0.221231,1,camera=0.3,17,0.1,3
2,0.316304,0.296444,0.28831,1,camera=0.3,17,0.1,3
3,0.364363,0.337032,0.345101,1,camera=0.3,17,0.1,3
4,0.434371,0.366124,0.412047,1,camera=0.3,17,0.1,3
0,0.153043,0.0997201,0.138665,10,camera=0.3,17,0.1,3
1,0.258818,0.181725,0.221231,10,camera=0.3,17,0.1,3
2,0.316304,0.236008,0.28831,10,camera=0.3,17,0.1,3
3,0.364363,0.269857,0.345101,10,camera=0.3,17,0.1,3
4,0.434371,0.277569,0.412047,10,camera=0.3,17,0.1,3
0,0.157529,0.140135,0.142218,1,camera=0.3,17,0.25,3
1,0.260334,0.235379,0.224248,1,camera=0.3,17,0.25,3
2,0.31784,0.294691,0.283467,1,camera=0.3,17,0.25,3
3,0.366847,0.335425,0.348562,1,camera=0.3,17,0.25,3
4,0.437559,0.368094,0.404941,1,camera=0.3,17,0.25,3
0,0.157529,0.104399,0.142218,10,camera=0.3,17,0.25,3
1,0.260334,0.178677,0.224248,10,camera=0.3,17,0.25,3
2,0.31784,0.217622,0.283467,10,camera=0.3,17,0.25,3
3,0.366847,0.246167,0.348562,10,camera=0.3,17,0.25,3
4,0.437559,0.260948,0.404941,10,camera=0.3,17,0.25,3
0,0.160592,0.146096,0.147576,1,camera=0.3,17,0.5,3
1,0.264636,0.243236,0.237445,1,camera=0.3,17,0.5,3
2,0.325243,0.304525,0.294934,1,camera=0.3,17,0.5,3
3,0.37381,0.342532,0.356673,1,camera=0.3,17,0.5,3
4,0.440482,0.367633,0.406586,1,camera=0.3,17,0.5,3
0,0.160592,0.105594,0.147576,10,camera=0.3,17,0.5,3
1,0.264636,0.171143,0.237445,10,camera=0.3,17,0.5,3
2,0.325243,0.202911,0.294934,10,camera=0.3,17,0.5,3
3,0.37381,0.219458,0.356673,10,camera=0.3,17,0.5,3
4,0.440482,0.227694,0.406586,10,camera=0.3,17,0.5,3
0,0.159589,0.145019,0.145542,1,camera=0.3,17,1,3
1,0.260649,0.236501,0.233152,1,camera=0.3,17,1,3
2,0.322276,0.303078,0.29513,1,camera=0.3,17,1,3
3,0.371552,0.340014,0.35269,1,camera=0.3,17,1,3
4,0.438245,0.36825,0.407068,1,camera=0.3,17,1,3
0,0.159589,0.114031,0.145542,10,camera=0.3,17,1,3
1,0.260649,0.210408,0.233152,10,camera=0.3,17,1,3
2,0.322276,0.291764,0.29513,10,camera=0.3,17,1,3
3,0.371552,0.331999,0.35269,10,camera=0.3,17,1,3
4,0.438245,0.354908,0.407068,10,camera=0.3,17,1,3
0,0.128548,0.111613,0.139415,1,camera=0.3,18,0.1,3
1,0.220789,0.201957,0.249824,1,camera=0.3,18,0.1,3
2,0.272277,0.25936,0.304118,1,camera=0.3,18,0.1,3
3,0.309813,0.278355,0.336467,1,camera=0.3,18,0.1,3
4,0.366962,0.291295,0.373561,1,camera=0.3,18,0.1,3
0,0.128548,0.0878024,0.139415,10,camera=0.3,18,0.1,3
1,0.220789,0.177027,0.249824,10,camera=0.3,18,0.1,3
2,0.272277,0.233053,0.304118,10,camera=0.3,18,0.1,3
3,0.309813,0.258687,0.336467,10,camera=0.3,18,0.1,3
4,0.366962,0.276094,0.373561,10,camera=0.3,18,0.1,3
0,0.119982,0.100317,0.1395,1,camera=0.3,18,0.25,3
1,0.215447,0.193681,0.231046,1,camera=0.3,18,0.25,3
2,0.26899,0.25615,0.29933,1,camera=0.3,18,0.25,3
3,0.308555,0.278544,0.329339,1,camera=0.3,18,0.25,3
4,0.367523,0.295229,0.372661,1,camera=0.3,18,0.25,3
0,0.119982,0.0798385,0.1395,10,camera=0.3,18,0.25,3
1,0.215447,0.169773,0.231046,10,camera=0.3,18,0.25,3
2,0.26899,0.22922,0.29933,10,camera=0.3,18,0.25,3
3,0.308555,0.249106,0.329339,10,camera=0.3,18,0.25,3
4,0.367523,0.266275,0.372661,10,camera=0.3,18,0.25,3
0,0.120761,0.102392,0.144663,1,camera=0.3,18,0.5,3
1,0.211958,0.190339,0.231606,1,camera=0.3,18,0.5,3
2,0.264817,0.249504,0.289929,1,camera=0.3,18,0.5,3
3,0.308198,0.280537,0.334593,1,camera=0.3,18,0.5,3
4,0.368833,0.301933,0.377144,1,camera=0.3,18,0.5,3
0,0.120761,0.0923772,0.144663,10,camera=0.3,18,0.5,3
1,0.211958,0.173822,0.231606,10,camera=0.3,18,0.5,3
2,0.264817,0.219106,0.289929,10,camera=0.3,18,0.5,3
3,0.308198,0.244983,0.334593,10,camera=0.3,18,0.5,3
4,0.368833,0.259928,0.377144,10,camera=0.3,18,0.5,3
0,0.120729,0.102585,0.144036,1,camera=0.3,18,1,3
1,0.216584,0.197946,0.238438,1,camera=0.3,18,1,3
2,0.269391,0.254622,0.299522,1,camera=0.3,18,1,3
3,0.31194,0.282194,0.338413,1,camera=0.3,18,1,3
4,0.367896,0.302946,0.377332,1,camera=0.3,18,1,3
0,0.120729,0.127678,0.144036,10,camera=0.3,18,1,3
1,0.216584,0.229015,0.238438,10,camera=0.3,18,1,3
2,0.269391,0.298968,0.299522,10,camera=0.3,18,1,3
3,0.31194,0.33127,0.338413,10,camera=0.3,18,1,3
4,0.367896,0.347519,0.377332,10,camera=0.3,18,1,3
0,0.131422,0.121174,0.170641,1,camera=0.3,19,0.1,3
1,0.215373,0.217188,0.23034,1,camera=0.3,19,0.1,3
2,0.27641,0.268148,0.293841,1,camera=0.3,19,0.1,3
3,0.326997,0.315026,0.34135,1,camera=0.3,19,0.1,3
4,0.381434,0.336867,0.402417,1,camera=0.3,19,0.1,3
0,0.131422,0.139534,0.170641,10,camera=0.3,19,0.1,3
1,0.215373,0.224518,0.23034,10,camera=0.3,19,0.1,3
2,0.27641,0.274466,0.293841,10,camera=0.3,19,0.1,3
3,0.326997,0.304883,0.34135,10,camera=0.3,19,0.1,3
4,0.381434,0.325512,0.402417,10,camera=0.3,19,0.1,3
0,0.125009,0.11402,0.155694,1,camera=0.3,19,0.25,3
1,0.215662,0.20687,0.223401,1,camera=0.3,19,0.25,3
2,0.27705,0.270339,0.281641,1,camera=0.3,19,0.25,3
3,0.326472,0.316109,0.343027,1,camera=0.3,19,0.25,3
4,0.383846,0.339899,0.406084,1,camera=0.3,19,0.25,3
0,0.125009,0.127974,0.155694,10,camera=0.3,19,0.25,3
1,0.215662,0.21113,0.223401,10,camera=0.3,19,0.25,3
2,0.27705,0.260219,0.281641,10,camera=0.3,19,0.25,3
3,0.326472,0.294063,0.343027,10,camera=0.3,19,0.25,3
4,0.383846,0.31236,0.406084,10,camera=0.3,19,0.25,3
0,0.121086,0.109297,0.14855,1,camera=0.3,19,0.5,3
1,0.212893,0.203255,0.227141,1,camera=0.3,19,0.5,3
2,0.274993,0.271205,0.282203,1,camera=0.3,19,0.5,3
3,0.326548,0.313738,0.345862,1,camera=0.3,19,0.5,3
4,0.382875,0.341808,0.402745,1,camera=0.3,19,0.5,3
0,0.121086,0.129229,0.14855,10,camera=0.3,19,0.5,3
1,0.212893,0.211449,0.227141,10,camera=0.3,19,0.5,3
2,0.274993,0.257294,0.282203,10,camera=0.3,19,0.5,3
3,0.326548,0.279519,0.345862,10,camera=0.3,19,0.5,3
4,0.382875,0.300757,0.402745,10,camera=0.3,19,0.5,3
0,0.117385,0.108411,0.146735,1,camera=0.3,19,1,3
1,0.20983,0.198441,0.222954,1,camera=0.3,19,1,3
2,0.272422,0.268819,0.277531,1,camera=0.3,19,1,3
3,0.323963,0.311694,0.342379,1,camera=0.3,19,1,3
4,0.381649,0.3421,0.406884,1,camera=0.3,19,1,3
0,0.117385,0.1275,0.146735,10,camera=0.3,19,1,3
1,0.20983,0.219463,0.222954,10,camera=0.3,19,1,3
2,0.272422,0.307415,0.277531,10,camera=0.3,19,1,3
3,0.323963,0.356409,0.342379,10,camera=0.3,19,1,3
4,0.381649,0.3796,0.406884,10,camera=0.3,19,1,3
0,0.1099,0.0819391,0.141953,1,license=0.3,0,0.1,3
1,0.198425,0.168465,0.226651,1,license=0.3,0,0.1,3
2,0.267468,0.23816,0.282391,1,license=0.3,0,0.1,3
3,0.316168,0.290004,0.335181,1,license=0.3,0,0.1,3
4,0.382366,0.301858,0.412502,1,license=0.3,0,0.1,3
0,0.1099,0.130776,0.141953,10,license=0.3,0,0.1,3
1,0.198425,0.209466,0.226651,10,license=0.3,0,0.1,3
2,0.267468,0.261167,0.282391,10,license=0.3,0,0.1,3
3,0.316168,0.294187,0.335181,10,license=0.3,0,0.1,3
4,0.382366,0.30341,0.412502,10,license=0.3,0,0.1,3
0,0.107245,0.0823621,0.144218,1,license=0.3,0,0.25,3
1,0.206917,0.175366,0.227055,1,license=0.3,0,0.25,3
2,0.270933,0.245802,0.289927,1,license=0.3,0,0.25,3
3,0.319924,0.28972,0.334553,1,license=0.3,0,0.25,3
4,0.378696,0.309201,0.39526,1,license=0.3,0,0.25,3
0,0.107245,0.13856,0.144218,10,license=0.3,0,0.25,3
1,0.206917,0.219093,0.227055,10,license=0.3,0,0.25,3
2,0.270933,0.265458,0.289927,10,license=0.3,0,0.25,3
3,0.319924,0.289045,0.334553,10,license=0.3,0,0.25,3
4,0.378696,0.298442,0.39526,10,license=0.3,0,0.25,3
0,0.107901,0.081493,0.143309,1,license=0.3,0,0.5,3
1,0.207817,0.174265,0.226619,1,license=0.3,0,0.5,3
2,0.27313,0.246016,0.290517,1,license=0.3,0,0.5,3
3,0.321313,0.284931,0.333966,1,license=0.3,0,0.5,3
4,0.37893,0.305338,0.397399,1,license=0.3,0,0.5,3
0,0.107901,0.146112,0.143309,10,license=0.3,0,0.5,3
1,0.207817,0.221171,0.226619,10,license=0.3,0,0.5,3
2,0.27313,0.253367,0.290517,10,license=0.3,0,0.5,3
3,0.321313,0.264221,0.333966,10,license=0.3,0,0.5,3
4,0.37893,0.26749,0.397399,10,license=0.3,0,0.5,3
0,0.107687,0.08016,0.142254,1,license=0.3,0,1,3
1,0.20732,0.17174,0.227345,1,license=0.3,0,1,3
2,0.272454,0.246117,0.290096,1,license=0.3,0,1,3
3,0.320061,0.284981,0.334014,1,license=0.3,0,1,3
4,0.378344,0.306642,0.394695,1,license=0.3,0,1,3
0,0.107687,0.135644,0.142254,10,license=0.3,0,1,3
1,0.20732,0.224034,0.227345,10,license=0.3,0,1,3
2,0.272454,0.314807,0.290096,10,license=0.3,0,1,3
3,0.320061,0.354308,0.334014,10,license=0.3,0,1,3
4,0.378344,0.368107,0.394695,10,license=0.3,0,1,3
0,0.104327,0.0838557,0.143174,1,license=0.3,1,0.1,3
1,0.199977,0.17871,0.214559,1,license=0.3,1,0.1,3
2,0.269899,0.257052,0.277602,1,license=0.3,1,0.1,3
3,0.3163,0.297988,0.324812,1,license=0.3,1,0.1,3
4,0.379882,0.326904,0.364725,1,license=0.3,1,0.1,3
0,0.104327,0.0885418,0.143174,10,license=0.3,1,0.1,3
1,0.199977,0.17386,0.214559,10,license=0.3,1,0.1,3
2,0.269899,0.237017,0.277602,10,license=0.3,1,0.1,3
3,0.3163,0.264196,0.324812,10,license=0.3,1,0.1,3
4,0.379882,0.288204,0.364725,10,license=0.3,1,0.1,3
0,0.105664,0.0831767,0.14468,1,license=0.3,1,0.25,3
1,0.202068,0.173755,0.21911,1,license=0.3,1,0.25,3
2,0.266946,0.253414,0.269597,1,license=0.3,1,0.25,3
3,0.316037,0.298066,0.32988,1,license=0.3,1,0.25,3
4,0.378909,0.32655,0.373365,1,license=0.3,1,0.25,3
0,0.105664,0.106624,0.14468,10,license=0.3,1,0.25,3
1,0.202068,0.187083,0.21911,10,license=0.3,1,0.25,3
2,0.266946,0.23745,0.269597,10,license=0.3,1,0.25,3
3,0.316037,0.258035,0.32988,10,license=0.3,1,0.25,3
4,0.378909,0.274644,0.373365,10,license=0.3,1,0.25,3
0,0.101517,0.0841918,0.146718,1,license=0.3,1,0.5,3
1,0.198945,0.174242,0.215048,1,license=0.3,1,0.5,3
2,0.263348,0.249109,0.268266,1,license=0.3,1,0.5,3
3,0.315501,0.301188,0.329866,1,license=0.3,1,0.5,3
4,0.378247,0.327505,0.379399,1,license=0.3,1,0.5,3
0,0.101517,0.129723,0.146718,10,license=0.3,1,0.5,3
1,0.198945,0.193314,0.215048,10,license=0.3,1,0.5,3
2,0.263348,0.232446,0.268266,10,license=0.3,1,0.5,3
3,0.315501,0.247011,0.329866,10,license=0.3,1,0.5,3
4,0.378247,0.257842,0.379399,10,license=0.3,1,0.5,3
0,0.100833,0.083462,0.145726,1,license=0.3,1,1,3
1,0.200373,0.174166,0.211949,1,license=0.3,1,1,3
2,0.263582,0.249173,0.270074,1,license=0.3,1,1,3
3,0.31735,0.302962,0.33084,1,license=0.3,1,1,3
4,0.378788,0.329581,0.382997,1,license=0.3,1,1,3
0,0.100833,0.116585,0.145726,10,license=0.3,1,1,3
1,0.200373,0.205368,0.211949,10,license=0.3,1,1,3
2,0.263582,0.294973,0.270074,10,license=0.3,1,1,3
3,0.31735,0.348739,0.33084,10,license=0.3,1,1,3
4,0.378788,0.365121,0.382997,10,license=0.3,1,1,3
0,0.126423,0.127778,0.141068,1,license=0.3,2,0.1,3
1,0.22297,0.211244,0.223367,1,license=0.3,2,0.1,3
2,0.286579,0.273252,0.279295,1,license=0.3,2,0.1,3
3,0.337272,0.306095,0.335739,1,license=0.3,2,0.1,3
4,0.391314,0.307855,0.378101,1,license=0.3,2,0.1,3
0,0.126423,0.0903242,0.141068,10,license=0.3,2,0.1,3
1,0.22297,0.172607,0.223367,10,license=0.3,2,0.1,3
2,0.286579,0.233193,0.279295,10,license=0.3,2,0.1,3
3,0.337272,0.2674,0.335739,10,license=0.3,2,0.1,3
4,0.391314,0.264667,0.378101,10,license=0.3,2,0.1,3
0,0.125779,0.123603,0.141002,1,license=0.3,2,0.25,3
1,0.223687,0.214402,0.226749,1,license=0.3,2,0.25,3
2,0.286824,0.276886,0.277182,1,license=0.3,2,0.25,3
3,0.336414,0.312399,0.345952,1,license=0.3,2,0.25,3
4,0.392604,0.317547,0.365642,1,license=0.3,2,0.25,3
0,0.125779,0.0775428,0.141002,10,license=0.3,2,0.25,3
1,0.223687,0.161395,0.226749,10,license=0.3,2,0.25,3
2,0.286824,0.217114,0.277182,10,license=0.3,2,0.25,3
3,0.336414,0.250129,0.345952,10,license=0.3,2,0.25,3
4,0.392604,0.252668,0.365642,10,license=0.3,2,0.25,3
0,0.128355,0.123614,0.143299,1,license=0.3,2,0.5,3
1,0.225621,0.214317,0.229393,1,license=0.3,2,0.5,3
2,0.286203,0.277928,0.287494,1,license=0.3,2,0.5,3
3,0.33556,0.308382,0.340637,1,license=0.3,2,0.5,3
4,0.396648,0.316529,0.367113,1,license=0.3,2,0.5,3
0,0.128355,0.0915865,0.143299,10,license=0.3,2,0.5,3
1,0.225621,0.167512,0.229393,10,license=0.3,2,0.5,3
2,0.286203,0.20935,0.287494,10,license=0.3,2,0.5,3
3,0.33556,0.223575,0.340637,10,license=0.3,2,0.5,3
4,0.396648,0.221586,0.367113,10,license=0.3,2,0.5,3
0,0.131119,0.12421,0.143678,1,license=0.3,2,1,3
1,0.228873,0.220605,0.235983,1,license=0.3,2,1,3
2,0.288346,0.276975,0.292694,1,license=0.3,2,1,3
3,0.336147,0.308647,0.336827,1,license=0.3,2,1,3
4,0.397014,0.317799,0.365507,1,license=0.3,2,1,3
0,0.131119,0.0923338,0.143678,10,license=0.3,2,1,3
1,0.228873,0.197616,0.235983,10,license=0.3,2,1,3
2,0.288346,0.278344,0.292694,10,license=0.3,2,1,3
3,0.336147,0.321484,0.336827,10,license=0.3,2,1,3
4,0.397014,0.331945,0.365507,10,license=0.3,2,1,3
0,0.126548,0.101748,0.146074,1,license=0.3,3,0.1,3
1,0.219593,0.210846,0.241046,1,license=0.3,3,0.1,3
2,0.268068,0.243219,0.274592,1,license=0.3,3,0.1,3
3,0.309228,0.269752,0.332772,1,license=0.3,3,0.1,3
4,0.361343,0.286944,0.348564,1,license=0.3,3,0.1,3
0,0.126548,0.136066,0.146074,10,license=0.3,3,0.1,3
1,0.219593,0.231097,0.241046,10,license=0.3,3,0.1,3
2,0.268068,0.268201,0.274592,10,license=0.3,3,0.1,3
3,0.309228,0.292329,0.332772,10,license=0.3,3,0.1,3
4,0.361343,0.297429,0.348564,10,license=0.3,3,0.1,3
0,0.124121,0.100555,0.140394,1,license=0.3,3,0.25,3
1,0.219028,0.19885,0.234118,1,license=0.3,3,0.25,3
2,0.270589,0.247565,0.277704,1,license=0.3,3,0.25,3
3,0.311253,0.277201,0.337164,1,license=0.3,3,0.25,3
4,0.362767,0.291255,0.362868,1,license=0.3,3,0.25,3
0,0.124121,0.133403,0.140394,10,license=0.3,3,0.25,3
1,0.219028,0.218237,0.234118,10,license=0.3,3,0.25,3
2,0.270589,0.25829,0.277704,10,license=0.3,3,0.25,3
3,0.311253,0.280985,0.337164,10,license=0.3,3,0.25,3
4,0.362767,0.290009,0.362868,10,license=0.3,3,0.25,3
0,0.125246,0.0991478,0.138569,1,license=0.3,3,0.5,3
1,0.219897,0.195979,0.23223,1,license=0.3,3,0.5,3
2,0.271724,0.245148,0.285399,1,license=0.3,3,0.5,3
3,0.309849,0.282774,0.339848,1,license=0.3,3,0.5,3
4,0.363212,0.293367,0.36341,1,license=0.3,3,0.5,3
0,0.125246,0.136911,0.138569,10,license=0.3,3,0.5,3
1,0.219897,0.220143,0.23223,10,license=0.3,3,0.5,3
2,0.271724,0.252489,0.285399,10,license=0.3,3,0.5,3
3,0.309849,0.276696,0.339848,10,license=0.3,3,0.5,3
4,0.363212,0.280551,0.36341,10,license=0.3,3,0.5,3
0,0.126744,0.102867,0.139464,1,license=0.3,3,1,3
1,0.221356,0.198091,0.23604,1,license=0.3,3,1,3
2,0.272941,0.247876,0.287229,1,license=0.3,3,1,3
3,0.311476,0.279736,0.336862,1,license=0.3,3,1,3
4,0.364536,0.294589,0.366704,1,license=0.3,3,1,3
0,0.126744,0.154739,0.139464,10,license=0.3,3,1,3
1,0.221356,0.256833,0.23604,10,license=0.3,3,1,3
2,0.272941,0.304565,0.287229,10,license=0.3,3,1,3
3,0.311476,0.329138,0.336862,10,license=0.3,3,1,3
4,0.364536,0.339271,0.366704,10,license=0.3,3,1,3
0,0.151469,0.145841,0.163742,1,license=0.3,4,0.1,3
1,0.245655,0.227681,0.246421,1,license=0.3,4,0.1,3
2,0.300524,0.301124,0.318857,1,license=0.3,4,0.1,3
3,0.349704,0.33046,0.357851,1,license=0.3,4,0.1,3
4,0.412687,0.359114,0.413759,1,license=0.3,4,0.1,3
0,0.151469,0.114295,0.163742,10,license=0.3,4,0.1,3
1,0.245655,0.189753,0.246421,10,license=0.3,4,0.1,3
2,0.300524,0.249802,0.318857,10,license=0.3,4,0.1,3
3,0.349704,0.274655,0.357851,10,license=0.3,4,0.1,3
4,0.412687,0.301887,0.413759,10,license=0.3,4,0.1,3
0,0.145373,0.132935,0.151759,1,license=0.3,4,0.25,3
1,0.238344,0.223346,0.242401,1,license=0.3,4,0.25,3
2,0.297094,0.292755,0.306046,1,license=0.3,4,0.25,3
