seed,p,K,t,loss_ratio,off_balance,nonadopter_rate_change,coef_capacity,coef_nightlife_density,coef_prior_violations,coef_late_night_hours,coef_staff_training_score,coef_security_staff,coef_incident_response_time,coef_camera_coverage,coef_license_compliance,noncausal_camera_coverage,noncausal_license_compliance,noncausal_share,promised,realized,true_cut,dlog_capacity,dlog_nightlife_density,dlog_prior_violations,dlog_late_night_hours,dlog_staff_training_score,dlog_security_staff,dlog_incident_response_time,dlog_camera_coverage,dlog_license_compliance,dlog_cap_effect,share_at_credit_cap_after,share_proxy_heavy,gap_proxy_heavy,share_causal_only,gap_causal_only,jitter
0,0.5,3,1,0.6992391945521166,0.19214553357195524,0.0,0.6689211410675007,0.13178882268629916,0.017064504179125646,0.06500866145841051,-0.9633839215622276,-0.4746140330510248,0.029874748919329577,-0.4415143415394557,-0.7148251997642625,0.11440927688321752,0.15359708417378792,0.2680063610570054,0.2776323019304079,0.23063994365091145,0.2862439745634579,0.0,0.0,0.0,-0.035581851549832795,-0.09881057858539584,-0.06966160236256953,-0.03861627467794049,-0.03331460270244729,-0.05448585316605557,0.05963233541870444,0.5309907271839922,0.12054660810151294,0.08426964532203338,0.3626159102000976,-0.11949473181125475,0.25
0,0.5,3,2,0.8783869874511708,-0.049894613104668195,-0.2030366935400707,0.6655102850998562,0.12607693267370437,0.01901055419928431,0.09293774752282245,-0.9062131290875529,-0.45342176792046723,0.028881978412893736,-0.4791961434207886,-0.6335604085224752,0.11992305367909752,0.13061252634031228,0.25053558001940984,0.2776323019304079,0.23995603517742697,0.2862439745634579,0.0,0.0,0.0,-0.05086856215072981,-0.09294679058128669,-0.06655110194774438,-0.037333013731640795,-0.03615789484650724,-0.048291637454815406,0.05054178225972855,0.47144948755490484,0.12054660810151294,0.08526611547690224,0.3626159102000976,-0.10424738944714003,0.25
0,0.5,3,3,0.854962823343864,-0.04749961568035025,-0.16884487253551606,0.6066228863193281,0.0978541745355914,0.0203331527557038,0.12569367147925634,-0.8622104320223322,-0.4196229880052135,0.029628087887516977,-0.5105356617414132,-0.5228092366601004,0.1235380475007409,0.10329231992554566,0.2268303674262866,0.2776323019304079,0.24978647594751274,0.2862439745634579,0.0,0.0,0.0,-0.06879719500438553,-0.08843360340946661,-0.06159027693449982,-0.03829743918973136,-0.03852262800126111,-0.03984989240994013,0.042030106523003506,0.4055636896046852,0.12054660810151294,0.08287089675610107,0.3626159102000976,-0.08596216775602476,0.25
0,0.5,3,4,0.8333114506120038,-0.044556295437957354,-0.145047758834413,0.5855031984082207,0.0882981406750732,0.02349614553111027,0.16314665011445662,-0.8251469478907766,-0.3571045027707129,0.03232511453952941,-0.5026494527802315,-0.3777162770059359,0.11971594183665414,0.07329665463592926,0.1930125964725834,0.2776323019304079,0.2578254258937574,0.2862439745634579,0.0,0.0,0.0,-0.08929671454532116,-0.08463214458348695,-0.052414109448007166,-0.04178363156875589,-0.03792757163807667,-0.028790526151234737,0.031493363887029655,0.31381161542215713,0.12054660810151294,0.07239541671160124,0.3626159102000976,-0.06545829233609524,0.25
0,0.5,3,5,0.8104312891188059,-0.0446563074142122,-0.12187410120084774,0.5737606393016387,0.09075285075425257,0.024688512834734576,0.15962334997918987,-0.783872975522088,-0.3027411758065765,0.03346470153434955,-0.5085132415879127,-0.37483392448258607,0.12611371795327714,0.07569515939791277,0.2018088773511899,0.2776323019304079,0.2519139232413671,0.2862439745634579,0.0,0.0,0.0,-0.08736827086464688,-0.08039883219474128,-0.04443491751021868,-0.0432566683641517,-0.03837002565616771,-0.028570825675633373,0.027419512766723077,0.2752562225475842,0.12054660810151294,0.07156662492863282,0.3626159102000976,-0.07294139501494155,0.25
0,0.5,3,6,0.7982788398266937,-0.046402476444034085,-0.1197340980602174,0.605983997250644,0.11548787177390235,0.026822566591411055,0.15194851145439828,-0.7211427542050282,-0.30428816404406617,0.03295071462895211,-0.490046051271141,-0.4161005445059479,0.12558714906307028,0.08710789154699997,0.21269504061007025,0.2776323019304079,0.2468156430998716,0.2862439745634579,0.0,0.0,0.0,-0.08316752347296616,-0.07396483498511665,-0.044661977124884525,-0.04259228589274455,-0.03697657803612308,-0.031716275780069816,0.025241596429836026,0.255734504636408,0.12054660810151294,0.07033758354595582,0.3626159102000976,-0.08011089327096556,0.25
0,0.5,3,7,0.7740561391897023,-0.04642321900484338,-0.10153135623555543,0.6614593975403132,0.12049864927988686,0.025963037273535494,0.15228880376765586,-0.67706051701521,-0.34218043672287596,0.03257074981350846,-0.5106225883388603,-0.41984436937436953,0.12955309981547222,0.08688708694183722,0.21644018675730944,0.2776323019304079,0.2477662739385068,0.2862439745634579,0.0,0.0,0.0,-0.08335377912417084,-0.06944348968904691,-0.0502236256395662,-0.04210114115640732,-0.03852918707485345,-0.03200163993920623,0.026504516811688122,0.2654953635919961,0.12054660810151294,0.07055303129508259,0.3626159102000976,-0.07904112582321336,0.25
0,0.5,3,8,0.760342646602467,-0.045034268014042804,-0.09074056502640016,0.6908666950117544,0.11798745252889618,0.025669265587188444,0.1644086706972351,-0.5885441669234726,-0.3740715183009266,0.03262760863304293,-0.5374753892545779,-0.37524324916330476,0.134930232802191,0.07646770204240287,0.21139793484459385,0.2776323019304079,0.24987281563391953,0.2862439745634579,0.0,0.0,0.0,-0.08998746910051203,-0.060364708560284766,-0.05490444771623579,-0.04217463719812923,-0.040555373564822986,-0.028602025477288708,0.024723753746112628,0.24548560273304051,0.12054660810151294,0.06582344858702274,0.3626159102000976,-0.07257685824985151,0.25
0,0.5,3,9,0.7429860875012528,-0.04325263536237707,-0.07530004474560925,0.7056774057862956,0.123689105538023,0.03054840717868162,0.1567268199092873,-0.5719516667972169,-0.37739865610828055,0.034222802833772124,-0.541988147644879,-0.3402375540045283,0.13885404086568975,0.07068043187289265,0.2095344727385824,0.2776323019304079,0.2456309831351175,0.2862439745634579,0.0,0.0,0.0,-0.08578288361555182,-0.058662879724492134,-0.055392789262842454,-0.04423659452491229,-0.04089588516030325,-0.025933799501167837,0.024706939224701192,0.2425573450463641,0.12054660810151294,0.059687145520503526,0.3626159102000976,-0.07578496259591624,0.25
0,0.5,3,10,0.7421106659851939,-0.04217014942271408,-0.07434908937905971,0.6930024891178123,0.12509469677384066,0.032575866239306465,0.14434263446386986,-0.5839748308320718,-0.35508038842462397,0.03608952808946493,-0.5667805754653302,-0.27568231694866074,0.1506912293806366,0.05922320903617606,0.20991443841681262,0.2776323019304079,0.238726157171178,0.2862439745634579,0.0,0.0,0.0,-0.07900452149889216,-0.05989604935512563,-0.052117019520414455,-0.04664953447686755,-0.04276660555409056,-0.02101322987311629,0.024380108651745364,0.23914104441190825,0.12054660810151294,0.05335370435878228,0.3626159102000976,-0.0828410476767308,0.25
0,0.5,3,1,0.6918278736789164,0.19214553357195524,0.0,0.6689211410675007,0.13178882268629916,0.017064504179125646,0.06500866145841051,-0.9633839215622276,-0.4746140330510248,0.029874748919329577,-0.4415143415394557,-0.7148251997642625,0.11440927688321752,0.15359708417378792,0.2680063610570054,0.28891825974872387,0.24000440241934218,0.3127395202590886,0.0,0.0,0.0,-0.035581851549832795,-0.11088916983460506,-0.08109828941849212,-0.04308372398464828,-0.03635882296421994,-0.05755823275598465,0.0801532337633629,0.6447047340165935,0.12054660810151294,0.0768820982837108,0.3626159102000976,-0.14336059877030957,0.5
