seed,cap,weight,proxy_share_of_promises,bundle_promised_%,bundle_true_%,promised_staff_training_score,true_staff_training_score,promised_security_staff,true_security_staff,promised_incident_response_time,true_incident_response_time,promised_camera_coverage,true_camera_coverage,promised_license_compliance,true_license_compliance,promised_late_night_hours,true_late_night_hours,causal_promised_sum,causal_true_sum
7,0.25,1.0,0.21440302740029024,35.46187463878013,31.619302563953216,11.981452224868349,12.882967469968321,6.825022456436882,8.869952138455346,4.386881244551233,8.227521334613124,6.356841731022825,0.0,2.918753893025182,0.0,10.79347686128806,6.687762175051856,33.98683278714452,36.66820311808865
8,0.25,1.0,0.2117517978049557,38.969564917978595,31.53937324005096,11.831645090798458,12.977376712010722,4.957685996521,8.623364272096042,5.712841921283011,8.243614937012694,6.469940762438204,0.0,3.614924942650586,0.0,15.038841253467014,6.713883373305589,37.54101426206948,36.55823929442505
9,0.25,1.0,0.21683211800201888,37.61747675889549,31.47494987301767,10.91734161330579,12.952339324589627,8.385383138005334,8.586017390335375,5.119164904761893,8.126628404728834,5.677293854119272,0.0,4.359199924501109,0.0,11.828549843922335,6.75142180949518,36.25043949999535,36.41640692914901
10,0.25,1.0,0.2844722761152109,35.568689425792506,31.478617565761404,12.063940284650347,12.969303748311617,5.191157521802886,8.715419963446767,3.4203612027532233,8.06697834219501,7.336269280385382,0.0,4.739179595087102,0.0,9.697688654767116,6.696776734752831,30.373147663973572,36.448478788706225
11,0.25,1.0,0.2088459958716026,34.21997324146412,31.140749382544175,13.92852038784784,12.790341929220043,4.477306816581414,8.525721449678358,4.917169030789489,7.958388954328275,5.630042138282988,0.0,3.0610503037560544,0.0,9.600750073983013,6.701485871348542,32.92374630920175,35.975938204575215
12,0.25,1.0,0.38062299944507644,34.28536317581773,31.793871931656316,9.600667899032757,12.909527132198354,4.83042013806982,8.91483950183475,4.744965266399807,8.289744409336055,13.090063433247954,0.0,2.7272328768242935,0.0,6.562983905768228,6.747904466900858,25.73903720927061,36.86201551027002
13,0.25,1.0,0.2708924778654771,32.96892000101152,31.627654245358066,9.268330746718982,12.967283462988147,5.922445696453248,8.921402790720846,5.634652973887743,8.109774303225763,6.690433630939083,0.0,3.694530400188191,0.0,7.125717295664259,6.656047539817419,27.95114671272423,36.654508096752174
14,0.25,1.0,0.32317566009718984,32.162434896594505,31.458518018232322,11.23943028306418,13.00039059154932,3.7296319436623775,8.511412345467376,5.549613189233335,8.10884453332971,6.218599186502052,0.0,5.670067898083207,0.0,4.379670113616245,6.759379231770864,24.89834552957614,36.38002670211727
15,0.25,1.0,0.2556697412664499,36.83671452396447,31.700698141786347,11.224095147699135,12.673029015172716,5.133126619266573,8.871000075622275,5.3157068009769155,8.565033665318325,9.288901512730849,0.0,2.0881646033121952,0.0,11.449076890488493,6.662486584243214,33.12200545843112,36.77154934035653
16,0.25,1.0,0.23770911828667976,36.366056893092356,31.474131047942066,12.532744628319223,12.922449691480017,4.751301936879362,8.596449755116451,4.6236157645398395,8.197683028437247,4.71091858369208,0.0,5.725873546682626,0.0,11.561274548514216,6.7163435784746195,33.46893687825264,36.43292605350833
17,0.25,1.0,0.19920938280859926,39.27108989902256,31.24290039206344,12.976140130690647,12.964942906033702,4.624650138159457,8.469462422423456,5.656332525799281,8.015574333038462,6.0976848441946006,0.0,3.373867169993473,0.0,14.817037549944148,6.680496613413068,38.07416034459354,36.13047627490869
18,0.25,1.0,0.2598341392102133,34.14101335260025,31.10513979614118,9.523005687410631,12.569993783374159,8.228324503300465,8.915000135459863,3.918799686167593,7.774838612944151,5.347153047480724,0.0,5.179359633430103,0.0,8.315788614292055,6.707175271965446,29.985918491170743,35.96700780374362
19,0.25,1.0,0.23278798442769552,33.33388859457058,31.466009000419916,11.195829891966687,12.985980893571542,3.3123575095581668,8.491347605651123,5.899439278088619,8.216682080242228,4.307337781291657,0.0,4.603699281841607,0.0,8.960962609278548,6.698026055688371,29.368589288892018,36.39203663515327
0,0.35,0.2,0.2794097749968427,22.05764384093081,31.05138189464333,5.271661642638071,12.64110075787629,4.121351474092786,8.429394540559771,2.764275064219466,8.080076862405766,3.275781366371349,0.0,3.6896164000584784,0.0,5.806283579575506,6.766375736495306,17.963571760525827,35.91694789733713
1,0.35,0.2,0.27619459634966465,21.679750436701237,31.67313916955515,6.089775563176673,13.238513137617009,2.1336182648967394,8.637156142468463,2.734915295928131,8.05549535449991,3.6325552998330575,0.0,2.7957339367676948,0.0,5.887894774167382,6.716977912177365,16.846203898168923,36.64814254676275
2,0.35,0.2,0.2348979356889822,24.149510424387543,31.364100626813617,5.949462631463489,12.887199537271515,3.7779722072343884,8.433713564306737,1.900706002747028,8.298588845102117,2.3239638861825256,0.0,3.9837382722436545,0.0,8.917105451655214,6.6956811606254885,20.54524629310012,36.315183107305856
3,0.35,0.2,0.27535579790044495,22.130960244193908,31.27127599040748,4.781497736062671,13.022924852556258,3.676261030047227,8.427556136081641,2.541345192558246,8.059538611894256,3.0281819982379283,0.0,3.803313471773019,0.0,6.979103225487933,6.7067715584749985,17.978207184156076,36.21679115900715
4,0.35,0.2,0.16942634070571982,25.907197669963782,31.763492776203577,5.530891293117864,13.032268419014997,3.625074192010774,8.83945729761713,4.174645309011452,8.252046104128024,1.8564090313038226,0.0,3.2096592349732105,0.0,11.504623447652703,6.687954358562104,24.83523424179279,36.81172617932226
5,0.35,0.2,0.2176195004128641,25.45499218466403,31.203715693581934,3.4660199625724823,12.53952159869538,3.281108441825916,8.914864328387878,2.955354522671056,7.996450141168293,4.076700339009685,0.0,1.9952922457942956,0.0,12.127401724699101,6.658757711668696,21.829884651768555,36.109593779920246
6,0.35,0.2,0.16335568792095065,26.28113726199736,31.142227710920807,6.124322926236828,12.997355875091909,3.2348677952770286,8.410376144020672,3.1492065470226356,7.904813982910926,2.2405479433946405,0.0,2.622667082101761,0.0,12.399099013244987,6.642054786606383,24.907496281781476,35.95460078862989
7,0.35,0.2,0.16645525611015857,23.35661882904112,31.619302563953216,5.320352946058392,12.882967469968321,3.221651571519553,8.869952138455346,2.853901921361419,8.227521334613124,2.8113614321305365,0.0,1.626216268575385,0.0,10.825798387120779,6.687762175051856,22.221704826060144,36.66820311808865
8,0.35,0.2,0.1464889967376667,26.911698649400424,31.53937324005096,4.305267968138063,12.977376712010722,3.2590980268456553,8.623364272096042,3.2009362887664676,8.243614937012694,2.5933273326240394,0.0,1.869778216393509,0.0,15.238764776859067,6.713883373305589,26.004067060609252,36.55823929442505
9,0.35,0.2,0.18905411377246326,24.878915498438996,31.47494987301767,5.162070027972469,12.952339324589627,3.137424516073798,8.586017390335375,2.909984183755295,8.126628404728834,2.921165590838935,0.0,2.4489000302886765,0.0,11.82536847719834,6.75142180949518,23.034847204999902,36.41640692914901
10,0.35,0.2,0.22572453082993993,24.233322438626832,31.478617565761404,6.082314723527612,12.969303748311617,2.7654455621122875,8.715419963446767,1.9182747960684505,8.06697834219501,3.4114939251422998,0.0,2.56551457875857,0.0,9.73617195168622,6.696776734752831,20.50220703339457,36.448478788706225
11,0.35,0.2,0.20446730570117633,23.228214371861135,31.140749382544175,5.620546660762265,12.790341929220043,2.7743806214836337,8.525721449678358,3.1061753919698574,7.958388954328275,3.237522510525228,0.0,2.236057988103196,0.0,9.795271465419214,6.701485871348542,21.29637413963497,35.975938204575215
12,0.35,0.2,0.31761322913537676,24.133760571393818,31.793871931656316,5.134767798672108,12.909527132198354,3.050995285464947,8.91483950183475,3.5254836264151055,8.289744409336055,7.005525149572317,0.0,1.677954695689423,0.0,6.945066150240442,6.747904466900858,18.656312860792603,36.86201551027002
13,0.35,0.2,0.22570429043775295,20.650168183722077,31.627654245358066,4.029014807792546,12.967283462988147,2.9724763177768083,8.921402790720846,3.228993090171975,8.109774303225763,2.7870167091453792,0.0,2.3242874499363375,0.0,7.304232882319897,6.656047539817419,17.534717098061225,36.654508096752174
14,0.35,0.2,0.3163747959468535,19.912101477049145,31.458518018232322,6.000249605456203,13.00039059154932,2.073581061141352,8.511412345467376,2.9098169253937054,8.10884453332971,3.348788824365312,0.0,3.6438089748737275,0.0,4.126013982217693,6.759379231770864,15.109661574208953,36.38002670211727
15,0.35,0.2,0.20419787194133865,26.25310363131565,31.700698141786347,5.76294517674052,12.673029015172716,2.774219112199628,8.871000075622275,3.2450145030161774,8.565033665318325,4.435938158303399,0.0,1.5401157165970358,0.0,11.507762213918578,6.662486584243214,23.2899410058749,36.77154934035653
16,0.35,0.2,0.2016418668569897,24.776353632279342,31.474131047942066,5.517557779969044,12.922449691480017,2.4579155509972295,8.596449755116451,2.9696482285294614,8.197683028437247,2.772427834701488,0.0,2.87087458140334,0.0,11.398335441317663,6.7163435784746195,22.343457000813398,36.43292605350833
17,0.35,0.2,0.13726338262422424,29.32494797577897,31.24290039206344,6.666865885449515,12.964942906033702,2.9486917598230553,8.469462422423456,4.071406300470562,8.015574333038462,2.615283008260519,0.0,1.9323166642002323,0.0,14.89590122623593,6.680496613413068,28.582865171979062,36.13047627490869
18,0.35,0.2,0.22124540657973094,23.492913963458122,31.10513979614118,4.622444437601525,12.569993783374159,4.405452028132686,8.915000135459863,2.387732795384486,7.774838612944151,2.7934730850914935,0.0,2.886336454099046,0.0,8.576549725896339,6.707175271965446,19.992178987015034,35.96700780374362
19,0.35,0.2,0.2095690246845365,22.16266261503482,31.466009000419916,4.918287677587347,12.985980893571542,2.0311142125429376,8.491347605651123,3.4036037345285965,8.216682080242228,2.4828305577881706,0.0,2.5870117984406678,0.0,8.768906329466365,6.698026055688371,19.121911954125245,36.39203663515327
0,0.35,0.4,0.2867769953004905,31.887032188450622,31.05138189464333,9.602506530892718,12.64110075787629,7.255105012403286,8.429394540559771,4.178360672487217,8.080076862405766,5.20393442003476,0.0,5.6059851899966855,0.0,5.848622682591439,6.766375736495306,26.884594898374658,35.91694789733713
1,0.35,0.4,0.3020921579164786,31.780467511655075,31.67313916955515,10.504453224412357,13.238513137617009,3.7777735835119093,8.637156142468463,4.834677726465056,8.05549535449991,6.411319121564617,0.0,4.367326064814938,0.0,5.78444032173861,6.716977912177365,24.90134485612793,36.64814254676275
2,0.35,0.4,0.2728823975215325,34.319754855525744,31.364100626813617,9.483631574629612,12.887199537271515,6.242408980987315,8.433713564306737,3.389100809057127,8.298588845102117,4.206322304186465,0.0,6.339969381405394,0.0,8.986320639158762,6.6956811606254885,28.101462003832815,36.315183107305856
3,0.35,0.4,0.2932105120610957,32.50821388079865,31.27127599040748,8.556977439303205,13.022924852556258,6.543659180762005,8.427556136081641,4.318863217244088,8.059538611894256,4.954816429891885,0.0,5.994357622079089,0.0,6.973691413398633,6.7067715584749985,26.39319125070793,36.21679115900715
4,0.35,0.4,0.19619508038008532,36.29989282975256,31.763492776203577,10.359756014679823,13.032268419014997,6.737782248567714,8.83945729761713,5.671537093047374,8.252046104128024,3.5195803930839884,0.0,4.809561926093087,0.0,11.355152220659827,6.687954358562104,34.12422757695474,36.81172617932226
5,0.35,0.4,0.26930531503248695,35.425477325507835,31.203715693581934,6.79140652204001,12.53952159869538,5.991998179155021,8.914864328387878,4.8597532196494395,7.996450141168293,7.070680843967818,0.0,3.8952985518640815,0.0,12.11036870016198,6.658757711668696,29.75352662100645,36.109593779920246
6,0.35,0.4,0.2197763928681649,36.55122075206156,31.142227710920807,10.280976787276822,12.997355875091909,5.502821958159628,8.410376144020672,5.3067424338437705,7.904813982910926,4.820122348968493,0.0,4.600394168598954,0.0,12.353038827015288,6.642054786606383,33.443580006295505,35.95460078862989
7,0.35,0.4,0.20738355177854684,33.02517050953865,31.619302563953216,9.605447840361364,12.882967469968321,6.05538797024081,8.869952138455346,4.496660161189089,8.227521334613124,5.356494335270854,0.0,2.7697630306798118,0.0,10.900923056595445,6.687762175051856,31.05841902838671,36.66820311808865
8,0.35,0.4,0.19605233607617548,35.32099278752055,31.53937324005096,8.459653827518164,12.977376712010722,4.857129706933863,8.623364272096042,5.297083954625602,8.243614937012694,5.146841979916121,0.0,3.0763663089834226,0.0,15.1068686476809,6.713883373305589,33.720736136758525,36.55823929442505
9,0.35,0.4,0.22150509346445418,33.89559615373914,31.47494987301767,8.816763164601804,12.952339324589627,6.117022581121246,8.586017390335375,4.689156613645736,8.126628404728834,5.080859739246887,0.0,3.8561962183404535,0.0,11.786956318746213,6.75142180949518,31.409898678115,36.41640692914901
10,0.35,0.4,0.2751408771057928,34.582202703922064,31.478617565761404,10.376932481709764,12.969303748311617,4.500687364500332,8.715419963446767,3.6061633380541522,8.06697834219501,6.226483197106558,0.0,4.436921230296447,0.0,9.608974466361166,6.696776734752831,28.092757650625416,36.448478788706225
11,0.35,0.4,0.22319245955114278,32.898570596538846,31.140749382544175,10.926986153106514,12.790341929220043,4.161667259262694,8.525721449678358,5.3080649839232095,7.958388954328275,5.5029394279629145,0.0,3.1715304733733087,0.0,9.79423716872112,6.701485871348542,30.19095556501354,35.975938204575215
12,0.35,0.4,0.35517548274158345,35.16589115640503,31.793871931656316,9.254456393149875,12.909527132198354,4.965558438847476,8.91483950183475,5.137227977721763,8.289744409336055,11.558773174781212,0.0,2.8684558255554045,0.0,6.835530699614951,6.747904466900858,26.192773509334067,36.86201551027002
13,0.35,0.4,0.2701777562019049,30.290796579341745,31.627654245358066,7.1199084032759705,12.967283462988147,5.105273205366816,8.921402790720846,5.322787390727403,8.109774303225763,5.609842979332486,0.0,3.5793777691141573,0.0,7.274569316387934,6.656047539817419,24.822538315758123,36.654508096752174
14,0.35,0.4,0.32291019444718766,30.222030274187816,31.458518018232322,10.21506557023084,13.00039059154932,3.794076541161965,8.511412345467376,5.2531991430690415,8.10884453332971,5.872835804210624,0.0,5.301328935171842,0.0,4.168052584779365,6.759379231770864,23.43039383924121,36.38002670211727
15,0.35,0.4,0.2427795405861192,34.769698622979966,31.700698141786347,9.529658866025013,12.673029015172716,4.587672724589717,8.871000075622275,4.788844461358865,8.565033665318325,8.052416041790163,0.0,1.7195184245608814,0.0,11.572128207556496,6.662486584243214,30.47830425953009,36.77154934035653
16,0.35,0.4,0.2423762979851931,35.59369501805458,31.474131047942066,10.273075120223377,12.922449691480017,4.57437328880594,8.596449755116451,5.016200524132662,8.197683028437247,4.726758272840291,0.0,5.297797192867473,0.0,11.471266593298678,6.7163435784746195,31.334915526460655,36.43292605350833
17,0.35,0.4,0.19785172429621561,37.99732485883959,31.24290039206344,11.095772328001308,12.964942906033702,4.553186210978345,8.469462422423456,6.083267673296491,8.015574333038462,5.590065562042296,0.0,3.3732442906705478,0.0,14.607631671337323,6.680496613413068,36.33985788361346,36.13047627490869
18,0.35,0.4,0.256659604424754,33.44492709242503,31.10513979614118,8.57988658074538,12.569993783374159,7.515254719556184,8.915000135459863,3.8108318387974265,7.774838612944151,4.863486009634304,0.0,4.946052279814163,0.0,8.50452055285604,6.707175271965446,28.41049369195503,35.96700780374362
19,0.35,0.4,0.24725926232820283,32.67062084101542,31.466009000419916,9.059675782567952,12.985980893571542,3.509549213424242,8.491347605651123,5.764565855380508,8.216682080242228,4.2999276926491605,0.0,4.633598033748518,0.0,8.862879890015106,6.698026055688371,27.196670741387805,36.39203663515327
0,0.35,0.6,0.29046807284107723,38.10967965357425,31.05138189464333,12.22353607278051,12.64110075787629,8.810089493194702,8.429394540559771,5.104634838234485,8.080076862405766,6.041005580700258,0.0,7.0010294398262545,0.0,5.7197684375739,6.766375736495306,31.8580288417836,35.91694789733713
1,0.35,0.6,0.2953310282438951,37.03051024010271,31.67313916955515,13.5814237930497,13.238513137617009,4.697711828946211,8.637156142468463,5.656204174432573,8.05549535449991,7.789862283532761,0.0,4.6165278591811365,0.0,5.666690972419441,6.716977912177365,29.60203076884793,36.64814254676275
2,0.35,0.6,0.28998379624007037,39.367969942358485,31.364100626813617,11.8797229675816,12.887199537271515,7.429015920141267,8.433713564306737,3.8916433119451748,8.298588845102117,5.159935574861682,0.0,7.934196262900631,0.0,8.860187733981752,6.6956811606254885,32.060569933649795,36.315183107305856
3,0.35,0.6,0.2921028858474195,38.72750146133622,31.27127599040748,11.449238254096647,13.022924852556258,7.838419444105907,8.427556136081641,5.4522902245748766,8.059538611894256,6.065240159175106,0.0,7.006440357774384,0.0,6.938633027314893,6.7067715584749985,31.678580950092325,36.21679115900715
4,0.35,0.6,0.20927357195180357,40.58259289632126,31.763492776203577,12.697499809026477,13.032268419014997,8.157047742625851,8.83945729761713,6.379113685879116,8.252046104128024,4.519958811400754,0.0,5.634360560853562,0.0,11.133766677984006,6.687954358562104,38.36742791551545,36.81172617932226
5,0.35,0.6,0.2934742203498479,40.692344972351705,31.203715693581934,9.07686485223868,12.53952159869538,6.994243901787723,8.914864328387878,5.840266356510047,7.996450141168293,9.238641502193842,0.0,4.883703456653165,0.0,12.087525272070694,6.658757711668696,33.99890038260715,36.109593779920246
6,0.35,0.6,0.23399815683751493,41.568635931781,31.142227710920807,13.07053550208418,12.997355875091909,6.943922865390102,8.410376144020672,6.211230585283358,7.904813982910926,6.228947337280891,0.0,5.523272607793304,0.0,12.245648859654144,6.642054786606383,38.47133781241179,35.95460078862989
7,0.35,0.6,0.21989819185326753,39.166061282809544,31.619302563953216,12.698091458542152,12.882967469968321,7.5989215596626085,8.869952138455346,5.209113069505334,8.227521334613124,6.673537262059968,0.0,3.5430867275940003,0.0,10.73795022921809,6.687762175051856,36.24407631692819,36.66820311808865
8,0.35,0.6,0.22103265380597262,41.31067568262271,31.53937324005096,11.88744528001787,12.977376712010722,5.426102562320015,8.623364272096042,6.779136816971448,8.243614937012694,7.250640554368363,0.0,3.844373804167881,0.0,15.008569123945348,6.713883373305589,39.10125378325468,36.55823929442505
9,0.35,0.6,0.22453291784116003,39.37792110691181,31.47494987301767,11.305525457025468,12.952339324589627,8.68945024261835,8.586017390335375,5.821117955983962,8.126628404728834,6.323968461319756,0.0,4.529466897619223,0.0,11.668306984237478,6.75142180949518,37.48440063986526,36.41640692914901
10,0.35,0.6,0.294766699823261,40.36680425659634,31.478617565761404,13.520560159035208,12.969303748311617,5.646112718289706,8.715419963446767,4.4713874412249295,8.06697834219501,8.320323537580572,0.0,5.617191163989603,0.0,9.70763135945734,6.696776734752831,33.345691678007185,36.448478788706225
11,0.35,0.6,0.23284327862971357,38.43234165350908,31.140749382544175,14.812927962301739,12.790341929220043,5.15607069007475,8.525721449678358,6.239701766612868,7.958388954328275,6.957763429765079,0.0,3.938266371780568,0.0,9.6908219880963,6.701485871348542,35.899522407085655,35.975938204575215
12,0.35,0.6,0.3833940096199456,40.09797749595386,31.793871931656316,11.249535392306651,12.909527132198354,6.09254986236635,8.91483950183475,5.480825046555808,8.289744409336055,14.942034489314352,0.0,3.38464708506915,0.0,6.651576412203533,6.747904466900858,29.47448671343234,36.86201551027002
13,0.35,0.6,0.27783303486220184,36.29386777220712,31.627654245358066,9.376002957736484,12.967283462988147,6.468604711848693,8.921402790720846,6.845437469925956,8.109774303225763,7.1788538529584764,0.0,4.299008468172727,0.0,7.144178867838841,6.656047539817419,29.834224007349974,36.654508096752174
14,0.35,0.6,0.33132187627964366,35.53854199052344,31.458518018232322,12.604080824535513,13.00039059154932,4.472556027075248,8.511412345467376,6.685484223009065,8.10884453332971,7.436483309689801,0.0,6.399672409858814,0.0,4.162188511993735,6.759379231770864,27.92430958661356,36.38002670211727
15,0.35,0.6,0.26044534540392356,40.28140623190084,31.700698141786347,11.937069165686438,12.673029015172716,5.834733154932546,8.871000075622275,6.134139953963555,8.565033665318325,10.207845801644828,0.0,2.21839707980366,0.0,11.379333213309312,6.662486584243214,35.28527548789185,36.77154934035653
16,0.35,0.6,0.2544469169435072,41.44050036329347,31.474131047942066,13.389089539320148,12.922449691480017,5.9750553006465905,8.596449755116451,6.00548593371346,8.197683028437247,5.94632498097522,0.0,6.635672005556503,0.0,11.496788191022434,6.7163435784746195,36.86641896470263,36.43292605350833
17,0.35,0.6,0.21482110774570282,43.15952909680178,31.24290039206344,14.066184863948259,12.964942906033702,5.842156330261618,8.469462422423456,7.036875879301646,8.015574333038462,7.423392365509615,0.0,3.960688651475519,0.0,14.664009394264957,6.680496613413068,41.60922646777648,36.13047627490869
18,0.35,0.6,0.26064621275115013,39.058246873460014,31.10513979614118,11.139814606894163,12.569993783374159,9.0876765576354,8.915000135459863,4.83312383279191,7.774838612944151,5.964287128348491,0.0,5.822371574361102,0.0,8.373635433081146,6.707175271965446,33.434250430402614,35.96700780374362
19,0.35,0.6,0.24177208296425873,38.11100933756957,31.466009000419916,12.358145475084962,12.985980893571542,4.656120262255856,8.491347605651123,7.2143082483648255,8.216682080242228,4.83096592513317,0.0,5.65404507195421,0.0,8.653750354419518,6.698026055688371,32.882324340125166,36.39203663515327
0,0.35,0.8,0.29091080389224927,40.0716278353712,31.05138189464333,13.641957755841293,12.64110075787629,9.811613705694457,8.429394540559771,5.733147097740509,8.080076862405766,6.5739079771151205,0.0,7.7496193958261586,0.0,5.726589487090516,6.766375736495306,34.91330804636678,35.91694789733713
1,0.35,0.8,0.28967933034966875,38.4317362408493,31.67313916955515,15.071286170449355,13.238513137617009,4.802640348440762,8.637156142468463,6.177343904877057,8.05549535449991,8.320772362766888,0.0,4.587407931454828,0.0,5.600788628879222,6.716977912177365,31.652059052646393,36.64814254676275
2,0.35,0.8,0.29081779214161046,41.38454823118672,31.364100626813617,13.29647035683153,12.887199537271515,8.067616422315217,8.433713564306737,4.655441057498119,8.298588845102117,5.769516052095453,0.0,8.453921184691717,0.0,8.665449821146451,6.6956811606254885,34.684977657791315,36.315183107305856
3,0.35,0.8,0.2835108453134774,40.282939113623264,31.27127599040748,13.17692950166171,13.022924852556258,8.993185423414056,8.427556136081641,6.08295018409751,8.059538611894256,6.554900922669452,0.0,7.329211195700356,0.0,6.834889795212868,6.7067715584749985,35.087954904386145,36.21679115900715
4,0.35,0.8,0.21302119078341822,42.5587055096211,31.763492776203577,14.39539242521767,13.032268419014997,8.795340801794522,8.83945729761713,6.4566675973049605,8.252046104128024,4.858978214278371,0.0,6.156230621981399,0.0,11.046841383939555,6.687954358562104,40.69424220825671,36.81172617932226
5,0.35,0.8,0.298123956391653,43.03867213729289,31.203715693581934,10.294114732185356,12.53952159869538,7.344664314924779,8.914864328387878,6.38181758219393,7.996450141168293,10.17088764907744,0.0,5.165424693391009,0.0,12.08582823087196,6.658757711668696,36.10642486017603,36.109593779920246
6,0.35,0.8,0.23479447608015072,43.735919528113,31.142227710920807,15.088949941856104,12.997355875091909,7.615816665301141,8.410376144020672,6.653309950036243,7.904813982910926,6.8207600648887645,0.0,5.956868144984546,0.0,12.284775745053377,6.642054786606383,41.642852302246865,35.95460078862989
7,0.35,0.8,0.22531547319188597,41.443539360626644,31.619302563953216,14.070282351552521,12.882967469968321,8.297131594405277,8.869952138455346,5.700952647005588,8.227521334613124,7.473483968510959,0.0,3.799516264291078,0.0,10.690706307541243,6.687762175051856,38.75907290050463,36.66820311808865
8,0.35,0.8,0.2356410548064395,44.58312907831951,31.53937324005096,14.260580591149754,12.977376712010722,5.979483537183534,8.623364272096042,7.229345153567873,8.243614937012694,8.392441107545595,0.0,4.665767770299982,0.0,14.88806009959505,6.713883373305589,42.35746938149621,36.55823929442505
9,0.35,0.8,0.23445364628611565,42.95236269854953,31.47494987301767,13.193070105786461,12.952339324589627,9.614586875825616,8.586017390335375,6.291934023101127,8.126628404728834,7.297691242509035,0.0,5.214883759352929,0.0,11.7569122742217,6.75142180949518,40.8565032789349,36.41640692914901
10,0.35,0.8,0.30234947936848144,42.701038287298175,31.478617565761404,14.688996468073476,12.969303748311617,6.03022536586191,8.715419963446767,4.793053623535883,8.06697834219501,9.127027117870941,0.0,6.127920487092519,0.0,9.687461486143057,6.696776734752831,35.199736943614326,36.448478788706225
11,0.35,0.8,0.23097900486323972,40.86354339984241,31.140749382544175,16.721308603813945,12.790341929220043,5.349580593133716,8.525721449678358,6.428271888341519,7.958388954328275,7.268808520316933,0.0,4.182473515877814,0.0,9.626712356239828,6.701485871348542,38.12587344152901,35.975938204575215
12,0.35,0.8,0.3849380101447858,41.15818814676589,31.793871931656316,12.648405728418444,12.909527132198354,6.6003388352420425,8.91483950183475,5.881467966511221,8.289744409336055,16.38557698518103,0.0,3.4598919939771515,0.0,6.579292164726749,6.747904466900858,31.709504694898456,36.86201551027002
13,0.35,0.8,0.2845051368748322,38.732190011282555,31.627654245358066,11.040769555451318,12.967283462988147,7.231598229097235,8.921402790720846,7.279557999284762,8.109774303225763,8.348276595548363,0.0,4.611741463883013,0.0,7.04089995348237,6.656047539817419,32.592825737315685,36.654508096752174
14,0.35,0.8,0.32887238661823237,38.00258725781185,31.458518018232322,13.783901701213154,13.00039059154932,5.024902328722456,8.511412345467376,7.361386880317197,8.10884453332971,7.691590915375976,0.0,7.233687838937048,0.0,4.28772260581125,6.759379231770864,30.457913516064057,36.38002670211727
15,0.35,0.8,0.26645675458967977,42.29781569828246,31.700698141786347,13.570671367599738,12.673029015172716,6.555604134421589,8.871000075622275,6.523207888777412,8.565033665318325,11.483306572348035,0.0,2.3100908886504885,0.0,11.323108275553464,6.662486584243214,37.97259166635221,36.77154934035653
16,0.35,0.8,0.2569391455739715,42.568085156773975,31.474131047942066,15.139994741418775,12.922449691480017,6.487198490466273,8.596449755116451,6.046207052024352,8.197683028437247,6.4088495549416615,0.0,7.194097592552811,0.0,11.66594408710766,6.7163435784746195,39.33934437101706,36.43292605350833
17,0.35,0.8,0.2268516201501688,45.64813624427868,31.24290039206344,15.685482674496024,12.964942906033702,6.260619681496809,8.469462422423456,7.372912390855902,8.015574333038462,8.651078733099466,0.0,4.2516733045992705,0.0,14.655728862860776,6.680496613413068,43.97474360970951,36.13047627490869
18,0.35,0.8,0.26439164404483056,40.68084215633278,31.10513979614118,12.082569989796452,12.569993783374159,10.180492055928369,8.915000135459863,4.869232138186959,7.774838612944151,6.546422921991721,0.0,6.196499671989266,0.0,8.32192893757577,6.707175271965446,35.45422312148755,35.96700780374362
19,0.35,0.8,0.24764317699388366,40.7016942080222,31.466009000419916,14.330905837430155,12.985980893571542,4.755493862843043,8.491347605651123,7.706421275735624,8.216682080242228,5.5698974517577415,0.0,6.133983765836422,0.0,8.76436657342881,6.698026055688371,35.55718754943763,36.39203663515327
0,0.35,1.0,0.2881654473528816,41.23118516589252,31.05138189464333,14.35999977812267,12.64110075787629,10.098604992588482,8.429394540559771,6.029313823285188,8.080076862405766,6.952480920800899,0.0,7.685233749303788,0.0,5.6705839943117615,6.766375736495306,36.1585025883081,35.91694789733713
1,0.35,1.0,0.28555072776531293,38.869322184462575,31.67313916955515,16.201954320299695,13.238513137617009,5.119592751428144,8.637156142468463,6.409770079407627,8.05549535449991,8.805681859057477,0.0,4.483443130757337,0.0,5.518136464028151,6.716977912177365,33.24945361516362,36.64814254676275
2,0.35,1.0,0.29993186402844807,41.54232427193171,31.364100626813617,13.550940184738556,12.887199537271515,7.902855983382747,8.433713564306737,4.7198062380267825,8.298588845102117,6.194572798713135,0.0,8.78870266193995,0.0,8.79871957926394,6.6956811606254885,34.97232198541202,36.315183107305856
3,0.35,1.0,0.28224002278772825,40.957355848557434,31.27127599040748,14.117646111211934,13.022924852556258,8.995607284886017,8.427556136081641,6.526625816997816,8.059538611894256,6.753875687225465,0.0,7.602690529528107,0.0,6.870069088366577,6.7067715584749985,36.509948301462344,36.21679115900715
4,0.35,1.0,0.2122301949802742,43.44177862611552,31.763492776203577,15.790493737488134,13.032268419014997,8.92644566477523,8.83945729761713,6.539722245510814,8.252046104128024,5.017680744284428,0.0,6.375876520356279,0.0,11.034683302840982,6.687954358562104,42.291344950615155,36.81172617932226
